,01,02,03,04,05,06,07,League,Points
0007201742898,WR,RB,RB,WR,TE,WR,,201742898,-1.1587777769185985
0008201742898,RB,WR,WR,RB,QB,WR,,201742898,-0.7984776422329777
0009201742898,RB,WR,WR,TE,WR,RB,,201742898,1.0818386856576065
0010201742898,WR,WR,WR,QB,RB,RB,,201742898,0.29368214103281076
0011201742898,WR,RB,RB,WR,QB,TE,,201742898,1.0818386856576065
0012201742898,RB,RB,WR,WR,RB,TE,,201742898,1.0818386856576065
0001201043413,NaN,QB,RB,WR,WR,NaN,,201043413,-0.5927907833687568
0002201043413,RB,WR,NaN,RB,TE,NaN,,201043413,0.8687584042348377
0003201043413,NaN,NaN,RB,NaN,NaN,NaN,,201043413,0.2767384801422425
0004201043413,NaN,QB,NaN,NaN,NaN,NaN,,201043413,-1.0275554151242563
0005201043413,NaN,NaN,NaN,NaN,WR,WR,,201043413,2.2193038560710705
0006201043413,QB,NaN,NaN,NaN,NaN,NaN,,201043413,-0.16727646292720394
0007201043413,RB,NaN,WR,NaN,NaN,NaN,,201043413,0.9427608947464121
0008201043413,NaN,NaN,NaN,NaN,NaN,NaN,,201043413,-1.5178219147634369
0009201043413,NaN,QB,RB,NaN,NaN,NaN,,201043413,0.2952391027701361
0010201043413,QB,NaN,NaN,NaN,NaN,NaN,,201043413,0.20273598963066808
0011201043413,RB,RB,WR,QB,NaN,NaN,,201043413,-1.1755603961474053
0012201043413,QB,RB,WR,RB,NaN,NaN,,201043413,-0.32453175526429956
0001201043672,RB,NaN,WR,QB,NaN,TE,,201043672,2.07557298923207
0002201043672,WR,NaN,NaN,TE,DE,NaN,,201043672,-0.7108126675452293
0003201043672,NaN,LB,NaN,NaN,NaN,WR,,201043672,-0.7108126675452293
0004201043672,RB,NaN,NaN,TE,NaN,QB,,201043672,2.473628083057398
0005201043672,QB,NaN,NaN,NaN,RB,RB,,201043672,0.483352613930756
0006201043672,NaN,NaN,WR,QB,NaN,NaN,,201043672,-0.31275757371990087
0007201043672,NaN,NaN,RB,NaN,RB,LB,,201043672,-0.7108126675452293
0008201043672,NaN,NaN,NaN,RB,NaN,QB,,201043672,-0.31275757371990087
0009201043672,NaN,DE,NaN,WR,NaN,NaN,,201043672,-0.7108126675452293
0010201043672,RB,NaN,QB,WR,NaN,WR,,201043672,0.08529752010542757
0011201043672,NaN,NaN,NaN,NaN,WR,NaN,,201043672,-0.7108126675452293
0012201043672,QB,NaN,RB,NaN,NaN,NaN,,201043672,0.08529752010542757
0013201043672,NaN,NaN,NaN,RB,TE,NaN,,201043672,-0.7108126675452293
0014201043672,QB,NaN,NaN,NaN,NaN,LB,,201043672,-0.31275757371990087
0001201643672,RB,RB,WR,WR,WR,QB,,201643672,-0.1507556722888819
0002201643672,WR,WR,QB,RB,TE,WR,,201643672,-0.6030226891555274
0003201643672,RB,RB,WR,RB,WR,QB,,201643672,-0.1507556722888819
0004201643672,WR,RB,QB,RB,QB,QB,,201643672,-0.6030226891555274
0005201643672,RB,RB,WR,WR,TE,QB,,201643672,3.015113445777636
0006201643672,WR,WR,QB,RB,WR,RB,,201643672,-0.6030226891555274
0007201643672,WR,WR,WR,WR,RB,RB,,201643672,0.3015113445777636
0008201643672,WR,RB,WR,RB,TE,WR,,201643672,-0.1507556722888819
0009201643672,WR,QB,WR,RB,WR,WR,,201643672,-0.6030226891555274
0010201643672,TE,RB,WR,WR,RB,QB,,201643672,0.3015113445777636
0011201643672,RB,RB,WR,WR,WR,RB,,201643672,0.3015113445777636
0012201643672,RB,WR,QB,RB,WR,WR,,201643672,-1.0552897060221729
0001201743672,QB,RB,QB,WR,WR,WR,,201743672,-0.6393508022779112
0002201743672,WR,RB,TE,WR,QB,QB,,201743672,0.26326209505561055
0003201743672,RB,WR,RB,WR,QB,QB,,201743672,-0.6393508022779112
0004201743672,WR,WR,QB,QB,QB,RB,,201743672,-0.6393508022779112
0005201743672,QB,RB,RB,TE,TE,WR,,201743672,-0.6393508022779112
0006201743672,RB,WR,TE,QB,WR,QB,,201743672,-0.6393508022779112
0007201743672,RB,WR,RB,WR,RB,WR,,201743672,1.1658749923891323
0008201743672,RB,RB,TE,RB,WR,WR,,201743672,0.26326209505561055
0009201743672,RB,WR,RB,WR,WR,RB,,201743672,-0.6393508022779112
0010201743672,WR,WR,RB,WR,RB,RB,,201743672,0.7145685437223714
0011201743672,RB,WR,WR,WR,QB,RB,,201743672,2.5197943383894152
0012201743672,WR,RB,QB,RB,WR,QB,,201743672,-1.090657250944672
0001201443932,WR,WR,LB,QB,"S""",NaN,,201443932,
0002201443932,QB,RB,TE,WR,QB,RB,,201443932,
0003201443932,QB,NaN,WR,DT,NaN,RB,,201443932,
0004201443932,RB,WR,RB,LB,LB,QB,,201443932,
0005201443932,DE,QB,RB,TE,NaN,TE,,201443932,
0006201443932,QB,LB,WR,RB,DE,NaN,,201443932,
0007201443932,QB,NaN,RB,WR,NaN,LB,,201443932,
0008201443932,QB,WR,DE,RB,NaN,WR,,201443932,
0009201443932,RB,QB,TE,DE,TE,"S""",,201443932,
0010201443932,TE,QB,RB,WR,NaN,WR,,201443932,
0011201443932,WR,NaN,QB,NaN,TE,LB,,201443932,
0012201443932,WR,WR,LB,"S""",QB,RB,,201443932,
0001201444193,RB,WR,WR,WR,RB,RB,,201444193,1.0254562614043838
0002201444193,WR,QB,WR,RB,WR,WR,,201444193,0.11642512833991228
0003201444193,WR,NaN,RB,QB,NaN,WR,,201444193,1.055960661842789
0004201444193,TE,NaN,WR,NaN,QB,RB,,201444193,-0.5973778419187667
0005201444193,NaN,RB,QB,WR,RB,NaN,,201444193,-1.359987852878894
0006201444193,QB,WR,TE,TE,RB,NaN,,201444193,0.2506444902688947
0007201444193,NaN,WR,RB,RB,WR,NaN,,201444193,1.5928381095587185
0008201444193,QB,RB,RB,NaN,NaN,NaN,,201444193,0.9217412999138066
0009201444193,QB,QB,WR,WR,WR,NaN,,201444193,-1.2867772918267217
0010201444193,QB,RB,RB,WR,WR,WR,,201444193,-0.10930743490428535
0011201444193,RB,RB,NaN,TE,NaN,WR,,201444193,-1.5796195360354106
0012201444193,WR,WR,RB,RB,QB,WR,,201444193,-0.02999599376443213
0001200944718,NaN,NaN,NaN,NaN,NaN,NaN,,200944718,-1.4863297852829565
0002200944718,WR,NaN,NaN,NaN,QB,NaN,,200944718,0.2329922366119229
0003200944718,NaN,NaN,NaN,NaN,NaN,NaN,,200944718,-0.5864976990575991
0004200944718,QB,RB,NaN,WR,NaN,NaN,,200944718,0.3133343871677584
0005200944718,RB,NaN,NaN,NaN,QB,TE,,200944718,-0.7150451399469357
0006200944718,RB,NaN,QB,NaN,NaN,NaN,,200944718,0.8596610109474396
0007200944718,NaN,NaN,WR,NaN,NaN,QB,,200944718,1.5023982153941235
0008200944718,NaN,NaN,RB,RB,NaN,NaN,,200944718,0.923934731392108
0009200944718,NaN,TE,NaN,NaN,RB,NaN,,200944718,-1.6148772261722932
0010200944718,WR,NaN,NaN,WR,NaN,QB,,200944718,0.570429268946432
0001201144718,NaN,NaN,TE,WR,NaN,NaN,,201144718,0.9864762159045207
0002201144718,QB,NaN,TE,WR,NaN,NaN,,201144718,1.3061675821698746
0003201144718,QB,NaN,NaN,NaN,NaN,NaN,,201144718,-1.342703738314487
0004201144718,QB,RB,WR,WR,NaN,NaN,,201144718,-0.29228924915689536
0005201144718,NaN,QB,RB,NaN,WR,WR,,201144718,-0.6576508106030142
0001201444718,RB,WR,WR,RB,WR,NaN,,201444718,-0.7371623702608656
0002201444718,NaN,TE,NaN,NaN,WR,QB,,201444718,-0.7371623702608656
0003201444718,WR,RB,RB,TE,RB,QB,,201444718,-0.05670479771237437
0004201444718,RB,RB,TE,QB,WR,NaN,,201444718,-0.7371623702608656
0005201444718,RB,RB,WR,WR,TE,QB,,201444718,0.6237527748361169
0006201444718,RB,WR,WR,NaN,RB,QB,,201444718,2.665125492481591
0007201444718,RB,QB,RB,WR,NaN,WR,,201444718,-0.7371623702608656
0008201444718,RB,RB,WR,WR,QB,WR,,201444718,-0.05670479771237437
0009201444718,WR,NaN,RB,QB,WR,WR,,201444718,-0.05670479771237437
0010201444718,RB,QB,WR,NaN,RB,WR,,201444718,-0.7371623702608656
0011201444718,WR,QB,NaN,NaN,NaN,WR,,201444718,0.6237527748361169
0012201444718,RB,NaN,WR,QB,WR,NaN,,201444718,-0.7371623702608656
0013201444718,NaN,NaN,WR,TE,WR,QB,,201444718,-0.7371623702608656
0014201444718,RB,WR,WR,RB,WR,QB,,201444718,-0.05670479771237437
0015201444718,RB,NaN,WR,NaN,QB,WR,,201444718,-0.7371623702608656
0016201444718,RB,QB,NaN,NaN,QB,NaN,,201444718,-0.7371623702608656
0017201444718,WR,QB,RB,RB,NaN,NaN,,201444718,-0.7371623702608656
0018201444718,WR,TE,QB,RB,WR,RB,,201444718,-0.7371623702608656
0019201444718,RB,WR,WR,QB,WR,NaN,,201444718,-0.7371623702608656
0020201444718,NaN,NaN,RB,RB,WR,WR,,201444718,1.9846679199330994
0021201444718,NaN,WR,RB,WR,RB,WR,,201444718,1.9846679199330994
0022201444718,RB,WR,WR,RB,NaN,NaN,,201444718,-0.05670479771237437
0023201444718,RB,RB,WR,WR,TE,RB,,201444718,-0.05670479771237437
0024201444718,WR,WR,RB,NaN,WR,TE,,201444718,1.304210347384608
0001201644718,TE,WR,WR,LB,RB,RB,,201644718,0.2931397046686468
0002201644718,WR,RB,WR,RB,TE,WR,,201644718,1.0086500646598642
0003201644718,RB,RB,WR,QB,LB,WR,,201644718,0.8469866360426016
0004201644718,RB,RB,WR,WR,WR,LB,,201644718,-1.652808973131735
0005201644718,QB,RB,TE,WR,WR,LB,,201644718,-0.5091899040244336
0006201644718,WR,QB,WR,LB,RB,LB,,201644718,0.11351367287168848
0007201644718,WR,QB,WR,RB,RB,WR,,201644718,-1.2546379359818107
0008201644718,RB,WR,RB,WR,QB,TE,,201644718,1.328983154697773
0009201644718,WR,RB,RB,WR,WR,QB,,201644718,1.1194194509346551
0010201644718,QB,WR,TE,LB,NaN,RB,,201644718,0.5266535460046926
0011201644718,WR,WR,RB,LB,TE,LB,,201644718,-0.3415389410139393
0012201644718,RB,RB,QB,WR,LB,WR,,201644718,-1.4791704757280086
0001201744718,WR,WR,RB,RB,LB,WR,,201744718,2.0840584748082374
0002201744718,RB,WR,WR,TE,QB,RB,,201744718,0.42184869429653105
0003201744718,RB,WR,LB,RB,WR,QB,,201744718,0.11962873420349351
0004201744718,WR,RB,RB,WR,WR,TE,,201744718,-0.011771248445653228
0005201744718,QB,RB,RB,TE,WR,LB,,201744718,0.45798368952504637
0006201744718,WR,RB,RB,WR,QB,LB,,201744718,-0.3205612076711481
0007201744718,RB,WR,WR,RB,QB,TE,,201744718,-1.273211081877462
0008201744718,RB,RB,WR,WR,TE,LB,,201744718,-0.13660123196234264
0009201744718,RB,QB,WR,WR,TE,LB,,201744718,1.0197186153501487
0010201744718,WR,TE,DE,QB,"S""",LB,,201744718,-1.936780994255653
0011201744718,WR,WR,RB,LB,TE,PK,,201744718,0.3495787038395003
0012201744718,QB,RB,RB,TE,WR,DE,,201744718,-0.7738911478107043
0001201645247,WR,WR,WR,RB,QB,RB,,201645247,0.29238240741235594
0002201645247,RB,WR,RB,NaN,WR,TE,,201645247,1.6505458482955597
0003201645247,RB,WR,WR,WR,QB,RB,,201645247,1.1155117655233884
0004201645247,TE,WR,WR,RB,WR,RB,,201645247,-0.5719034186042282
0005201645247,RB,RB,WR,TE,QB,WR,,201645247,0.3644062262470713
0006201645247,QB,PK,WR,RB,TE,WR,,201645247,0.7553926713498118
0007201645247,WR,RB,TE,WR,RB,QB,,201645247,-1.2921416069513816
0008201645247,QB,RB,WR,WR,RB,TE,,201645247,-1.034913682541684
0009201645247,RB,QB,RB,WR,WR,TE,,201645247,0.26151505648319223
0010201645247,WR,WR,RB,QB,RB,TE,,201645247,0.9508858939011819
0011201645247,WR,RB,TE,WR,RB,QB,,201645247,-1.4670565955499761
0012201645247,WR,RB,RB,WR,WR,RB,,201645247,-1.0246245655652961
0001201745247,RB,QB,RB,RB,WR,WR,,201745247,0.23864828747326985
0002201745247,RB,RB,QB,WR,TE,WR,,201745247,-0.19664618887797355
0003201745247,RB,WR,RB,WR,RB,QB,,201745247,1.544531716527
0004201745247,WR,WR,RB,WR,RB,RB,,201745247,-0.3913831914561614
0005201745247,WR,RB,WR,TE,RB,QB,,201745247,-1.995099683276532
0006201745247,QB,RB,WR,PK,WR,TE,,201745247,-0.792312314411254
0007201745247,WR,RB,RB,WR,WR,TE,,201745247,0.8343144130065503
0008201745247,RB,RB,WR,QB,WR,WR,,201745247,-0.1737359532805397
0009201745247,WR,WR,TE,RB,TE,RB,,201745247,1.1321474757731906
0010201745247,WR,WR,RB,RB,RB,WR,,201745247,-0.12791548208567197
0011201745247,WR,RB,RB,TE,WR,NaN,,201745247,1.1321474757731906
0012201745247,WR,QB,RB,WR,RB,WR,,201745247,-1.2046965551650637
0001200845513,QB,NaN,NaN,NaN,NaN,WR,,200845513,0.8649967511962398
0002200845513,NaN,NaN,NaN,NaN,NaN,WR,,200845513,-0.08757068347871619
0003200845513,RB,NaN,NaN,NaN,NaN,WR,,200845513,-0.7780560726346366
0004200845513,NaN,NaN,NaN,QB,NaN,NaN,,200845513,-1.5290219338334115
0005200845513,NaN,NaN,RB,NaN,NaN,NaN,,200845513,-1.0048578427953405
0006200845513,NaN,NaN,RB,NaN,TE,NaN,,200845513,1.5353219830045421
0007200845513,NaN,RB,NaN,NaN,QB,NaN,,200845513,0.0333902606069925
0008200845513,NaN,WR,NaN,NaN,TE,NaN,,200845513,0.9657975379343303
0001201045513,QB,WR,RB,WR,NaN,NaN,,201045513,1.6305139688169412
0002201045513,QB,RB,NaN,NaN,NaN,NaN,,201045513,0.44405486810333716
0003201045513,RB,NaN,NaN,QB,NaN,NaN,,201045513,-0.06244521582703179
0004201045513,NaN,NaN,NaN,NaN,NaN,NaN,,201045513,-0.16652057553875144
0005201045513,RB,RB,QB,NaN,WR,WR,,201045513,-2.0329386930355904
0006201045513,RB,WR,RB,NaN,QB,NaN,,201045513,-0.39548636690453465
0007201045513,NaN,NaN,NaN,QB,NaN,NaN,,201045513,1.1517673141430307
0008201045513,NaN,NaN,NaN,NaN,NaN,TE,,201045513,0.5134384412444836
0009201045513,NaN,NaN,NaN,RB,NaN,NaN,,201045513,-1.110137170258343
0010201045513,NaN,NaN,WR,WR,NaN,QB,,201045513,0.027753429256458573
0001201445513,WR,WR,RB,RB,DE,NaN,,201445513,
0003201445513,RB,RB,WR,WR,NaN,QB,,201445513,
0008201445513,QB,WR,WR,QB,LB,LB,,201445513,
0009201445513,WR,TE,DE,QB,RB,NaN,,201445513,
0001201645513,RB,WR,QB,RB,TE,WR,,201645513,-0.14127866508054032
0002201645513,QB,WR,WR,RB,TE,RB,,201645513,-0.037341964072553434
0003201645513,RB,WR,QB,RB,WR,QB,,201645513,-1.6768140894745547
0004201645513,QB,RB,RB,WR,WR,QB,,201645513,-0.7710127947171667
0005201645513,TE,WR,QB,WR,RB,QB,,201645513,-0.9074003209267423
0006201645513,QB,RB,WR,RB,TE,WR,,201645513,2.0004757982243113
0007201645513,QB,WR,RB,WR,WR,RB,,201645513,1.1962596954023315
0008201645513,QB,WR,WR,RB,RB,TE,,201645513,-0.25650260963690585
0009201645513,WR,QB,RB,TE,WR,QB,,201645513,0.10421888209669566
0010201645513,WR,WR,WR,RB,RB,TE,,201645513,0.4893960681851176
0001201745513,RB,WR,RB,WR,QB,TE,,201745513,3.030982463913308
0002201745513,WR,WR,WR,QB,RB,RB,,201745513,-0.5871536710198554
0003201745513,WR,RB,TE,WR,RB,RB,,201745513,-0.5871536710198554
0004201745513,WR,WR,WR,QB,RB,RB,,201745513,0.17455919949238952
0005201745513,WR,RB,RB,WR,RB,QB,,201745513,0.36498741712045074
0006201745513,TE,RB,QB,QB,RB,WR,,201745513,-0.5871536710198554
0007201745513,WR,WR,RB,TE,QB,RB,,201745513,-0.7775818886479167
0008201745513,WR,WR,WR,RB,WR,QB,,201745513,0.17455919949238952
0009201745513,RB,RB,RB,WR,TE,QB,,201745513,-0.5871536710198554
0010201745513,RB,QB,WR,WR,WR,TE,,201745513,0.36498741712045074
0011201745513,WR,RB,RB,WR,WR,TE,,201745513,-0.39672545339179416
0012201745513,RB,WR,RB,WR,WR,QB,,201745513,-0.5871536710198554
0001200845780,RB,NaN,NaN,NaN,NaN,NaN,,200845780,0.0
0002200845780,QB,NaN,NaN,QB,NaN,NaN,,200845780,0.0
0003200845780,NaN,QB,RB,NaN,NaN,WR,,200845780,-0.674199862463242
0004200845780,NaN,NaN,QB,NaN,NaN,QB,,200845780,-1.348399724926484
0005200845780,QB,WR,NaN,NaN,RB,NaN,,200845780,2.0225995873897262
0006200845780,NaN,NaN,NaN,NaN,NaN,NaN,,200845780,-0.674199862463242
0007200845780,RB,NaN,QB,NaN,WR,NaN,,200845780,-1.348399724926484
0008200845780,NaN,NaN,NaN,TE,NaN,NaN,,200845780,0.674199862463242
0009200845780,NaN,NaN,TE,NaN,NaN,RB,,200845780,0.674199862463242
0010200845780,NaN,NaN,NaN,NaN,NaN,NaN,,200845780,0.674199862463242
0001201446317,NaN,WR,TE,NaN,WR,NaN,,201446317,-0.24470691087716748
0002201446317,RB,TE,WR,RB,WR,NaN,,201446317,-0.21639371457732992
0003201446317,WR,WR,WR,RB,RB,NaN,,201446317,0.6977180516745685
0004201446317,WR,RB,WR,NaN,WR,NaN,,201446317,-1.1345502231577764
0005201446317,RB,WR,TE,NaN,WR,RB,,201446317,-1.162863419457614
0006201446317,RB,RB,WR,NaN,WR,QB,,201446317,2.3317939524080504
0007201446317,RB,RB,WR,NaN,NaN,WR,,201446317,-0.42267557333328926
0008201446317,RB,QB,NaN,RB,NaN,WR,,201446317,-0.49143619291860907
0009201446317,WR,NaN,RB,RB,NaN,WR,,201446317,-0.8028813522168222
0010201446317,WR,QB,WR,RB,RB,NaN,,201446317,-0.5359283585326395
0011201446317,WR,WR,NaN,WR,WR,RB,,201446317,0.908044652759076
0012201446317,RB,RB,WR,WR,WR,QB,,201446317,1.073879088229553
0001201546317,RB,WR,QB,WR,RB,RB,,201546317,-0.7232784198342052
0002201546317,RB,WR,WR,RB,WR,WR,,201546317,2.169835259502616
0003201546317,RB,WR,WR,NaN,RB,RB,,201546317,-0.7232784198342052
0004201546317,RB,WR,RB,NaN,TE,WR,,201546317,0.516627442738718
0005201546317,WR,RB,WR,WR,WR,NaN,,201546317,-0.7232784198342052
0006201546317,WR,NaN,RB,RB,WR,WR,,201546317,-0.7232784198342052
0007201546317,TE,RB,QB,RB,RB,WR,,201546317,1.7565333053116412
0008201546317,RB,WR,WR,WR,RB,TE,,201546317,-0.7232784198342052
0009201546317,RB,WR,TE,RB,QB,WR,,201546317,0.10332548854774361
0010201546317,WR,WR,RB,WR,NaN,RB,,201546317,-0.7232784198342052
0011201546317,RB,RB,WR,RB,WR,WR,,201546317,-0.7232784198342052
0012201546317,NaN,RB,WR,RB,WR,WR,,201546317,0.516627442738718
0001201446858,NaN,NaN,NaN,TE,RB,RB,,201446858,-2.173741836162265
0002201446858,RB,WR,RB,RB,WR,WR,,201446858,0.6915226322331239
0003201446858,WR,NaN,NaN,NaN,WR,NaN,,201446858,0.19349697971293214
0004201446858,RB,RB,WR,WR,QB,NaN,,201446858,-0.10402483867575385
0005201446858,TE,RB,WR,RB,WR,NaN,,201446858,-0.18810709169864337
0006201446858,RB,WR,WR,RB,QB,WR,,201446858,0.35519362014156586
0007201446858,NaN,WR,TE,RB,WR,RB,,201446858,1.4159235813534028
0008201446858,WR,NaN,NaN,TE,WR,NaN,,201446858,0.23877203903294958
0009201446858,RB,WR,QB,NaN,NaN,TE,,201446858,-1.4428730214248409
0010201446858,RB,WR,RB,RB,WR,TE,,201446858,0.4974866637187635
0011201446858,QB,RB,WR,NaN,WR,NaN,,201446858,1.2736305377762052
0012201446858,RB,RB,WR,WR,WR,QB,,201446858,-0.757279266007434
0001201047130,NaN,RB,NaN,QB,NaN,NaN,,201047130,0.1697723925851334
0002201047130,QB,NaN,RB,NaN,NaN,NaN,,201047130,-0.7074651260417293
0003201047130,NaN,QB,NaN,NaN,NaN,NaN,,201047130,-1.1807116821430632
0004201047130,RB,WR,WR,RB,NaN,RB,,201047130,0.9719830181715408
0005201047130,RB,RB,QB,WR,NaN,TE,,201047130,1.785736242687249
0006201047130,RB,WR,NaN,NaN,QB,NaN,,201047130,-0.41890015280920867
0007201047130,NaN,QB,NaN,NaN,NaN,RB,,201047130,0.22748538723163755
0008201047130,NaN,QB,NaN,NaN,NaN,WR,,201047130,-0.34964455923340376
0009201047130,QB,WR,NaN,TE,NaN,NaN,,201047130,-2.156061291668983
0010201047130,NaN,NaN,NaN,RB,WR,NaN,,201047130,0.4641086652823045
0011201047130,NaN,QB,NaN,NaN,QB,NaN,,201047130,0.5045077615348573
0012201047130,NaN,NaN,NaN,QB,NaN,NaN,,201047130,0.6891893444036705
0001201647130,QB,RB,TE,RB,WR,WR,,201647130,-0.3798133668596116
0002201647130,TE,WR,WR,QB,RB,WR,,201647130,-0.2817970141216473
0003201647130,RB,QB,WR,RB,WR,QB,,201647130,-0.4288215432285938
0004201647130,WR,RB,WR,RB,TE,WR,,201647130,-0.08576430864571875
0005201647130,WR,WR,WR,RB,RB,TE,,201647130,-0.4288215432285938
0006201647130,WR,WR,WR,RB,RB,WR,,201647130,3.295799860814049
0007201647130,RB,RB,WR,WR,WR,RB,,201647130,-0.33080519049062945
0008201647130,RB,WR,WR,TE,RB,RB,,201647130,-0.2817970141216473
0009201647130,WR,RB,RB,WR,WR,RB,,201647130,-0.18378066138368304
0010201647130,RB,RB,WR,WR,QB,WR,,201647130,-0.4778297195975759
0011201647130,RB,WR,WR,QB,RB,RB,,201647130,-0.18378066138368304
0012201647130,WR,RB,QB,RB,WR,WR,,201647130,-0.23278883775266518
0001201747130,RB,WR,WR,RB,RB,WR,,201747130,3.185438906943289
0002201747130,WR,TE,QB,RB,RB,RB,,201747130,-0.576626023576729
0003201747130,RB,WR,RB,WR,QB,WR,,201747130,-0.44226656177244267
0004201747130,WR,RB,RB,WR,TE,QB,,201747130,-0.576626023576729
0005201747130,WR,RB,WR,TE,QB,RB,,201747130,-0.5094462926745859
0006201747130,WR,RB,RB,WR,TE,RB,,201747130,-0.576626023576729
0007201747130,WR,RB,WR,RB,TE,QB,,201747130,-0.3079070999681563
0008201747130,QB,RB,WR,WR,RB,WR,,201747130,-0.03918817635958356
0009201747130,RB,WR,QB,RB,WR,TE,,201747130,0.4310699399554187
0010201747130,RB,RB,WR,TE,WR,WR,,201747130,-0.2407273690660131
0011201747130,RB,WR,QB,RB,WR,RB,,201747130,-0.17354763816386992
0012201747130,RB,WR,WR,WR,WR,RB,,201747130,-0.17354763816386992
0001201147403,WR,NaN,RB,QB,NaN,NaN,,201147403,1.2841380256216837
0002201147403,RB,TE,QB,NaN,NaN,NaN,,201147403,-0.9411931523102547
0003201147403,NaN,NaN,NaN,QB,WR,WR,,201147403,0.18671443102511126
0004201147403,NaN,RB,WR,NaN,NaN,WR,,201147403,1.8023658341811761
0005201147403,RB,RB,QB,TE,RB,WR,,201147403,-0.8802251748326674
0006201147403,NaN,NaN,WR,NaN,NaN,WR,,201147403,-0.9411931523102547
0007201147403,RB,RB,NaN,TE,NaN,NaN,,201147403,0.18671443102511126
0008201147403,QB,NaN,WR,NaN,NaN,NaN,,201147403,-0.6973212423999053
0001200947677,QB,RB,WR,NaN,NaN,NaN,,200947677,1.8380365552345195
0002200947677,NaN,RB,NaN,TE,NaN,NaN,,200947677,-0.3676073110469039
0003200947677,NaN,NaN,NaN,NaN,NaN,NaN,,200947677,-0.3676073110469039
0004200947677,WR,RB,NaN,QB,WR,RB,,200947677,0.3676073110469039
0005200947677,NaN,NaN,NaN,NaN,NaN,QB,,200947677,-0.3676073110469039
0006200947677,NaN,NaN,NaN,NaN,TE,QB,,200947677,-1.1028219331407116
0007200947677,NaN,NaN,NaN,NaN,NaN,QB,,200947677,1.1028219331407116
0008200947677,RB,QB,NaN,WR,NaN,NaN,,200947677,-1.1028219331407116
0009200947677,NaN,WR,NaN,NaN,NaN,RB,,200947677,1.1028219331407116
0010200947677,RB,NaN,NaN,QB,NaN,NaN,,200947677,-1.1028219331407116
0001201547677,RB,DE,QB,RB,WR,TE,,201547677,1.0947112146126157
0002201547677,RB,WR,TE,RB,RB,WR,,201547677,-0.2383558408171311
0003201547677,WR,NaN,WR,QB,WR,RB,,201547677,0.8142925783571673
0004201547677,WR,RB,TE,QB,WR,RB,,201547677,0.1326595856131544
0005201547677,RB,WR,NaN,WR,WR,RB,,201547677,0.6546696623348351
0006201547677,RB,RB,QB,WR,TE,WR,,201547677,0.22325637578799157
0007201547677,WR,RB,RB,WR,RB,LB,,201547677,0.1930574457297125
0008201547677,QB,WR,NaN,RB,WR,TE,,201547677,-2.2401134903944855
0009201547677,RB,WR,WR,RB,WR,WR,,201547677,-1.5671087633814094
0010201547677,RB,WR,LB,RB,WR,NaN,,201547677,-0.7042821902877222
0011201547677,WR,TE,RB,QB,RB,WR,,201547677,0.47347608198516083
0012201547677,WR,WR,RB,QB,WR,NaN,,201547677,1.1637373404601106
0001201147952,NaN,NaN,WR,QB,NaN,WR,,201147952,-1.7041238594845831
0002201147952,NaN,NaN,WR,NaN,NaN,NaN,,201147952,0.38492312504366266
0003201147952,NaN,WR,RB,NaN,QB,TE,,201147952,0.6909116978986346
0004201147952,RB,NaN,WR,RB,NaN,NaN,,201147952,0.5806658150317697
0005201147952,NaN,QB,NaN,WR,NaN,NaN,,201147952,0.4591703522805309
0006201147952,QB,NaN,NaN,NaN,NaN,NaN,,201147952,0.6976614458292589
0007201147952,NaN,NaN,RB,WR,QB,RB,,201147952,0.12168295574931183
0008201147952,QB,WR,NaN,NaN,NaN,NaN,,201147952,0.9474021192623611
0009201147952,NaN,QB,NaN,TE,WR,RB,,201147952,0.6830369919795728
0010201147952,RB,RB,NaN,NaN,NaN,NaN,,201147952,0.5356674954942738
0011201147952,RB,RB,WR,NaN,QB,NaN,,201147952,-1.7029989014961457
0012201147952,RB,RB,NaN,TE,NaN,WR,,201147952,-1.6939992375886466
0001201148783,NaN,QB,NaN,NaN,NaN,NaN,,201148783,0.7844645405527362
0002201148783,NaN,QB,NaN,WR,QB,NaN,,201148783,-0.392232270276368
0003201148783,NaN,WR,RB,WR,WR,TE,,201148783,-0.392232270276368
0004201148783,WR,RB,RB,NaN,NaN,NaN,,201148783,-0.392232270276368
0005201148783,WR,RB,TE,QB,NaN,WR,,201148783,-0.392232270276368
0006201148783,QB,WR,NaN,NaN,WR,RB,,201148783,-0.392232270276368
0007201148783,NaN,NaN,NaN,RB,NaN,RB,,201148783,-0.392232270276368
0008201148783,NaN,QB,RB,NaN,NaN,NaN,,201148783,3.1378581622109447
0009201148783,RB,QB,NaN,NaN,NaN,NaN,,201148783,-0.392232270276368
0010201148783,NaN,QB,NaN,NaN,NaN,NaN,,201148783,-0.392232270276368
0011201148783,RB,NaN,NaN,TE,RB,QB,,201148783,-0.392232270276368
0012201148783,RB,NaN,QB,NaN,TE,WR,,201148783,-0.392232270276368
0001200949342,NaN,RB,NaN,TE,WR,QB,,200949342,0.7127931821747117
0002200949342,RB,NaN,NaN,NaN,NaN,NaN,,200949342,0.48965792514610623
0003200949342,RB,NaN,QB,WR,NaN,NaN,,200949342,1.8367337360965756
0004200949342,NaN,QB,NaN,NaN,WR,NaN,,200949342,1.0598924708858755
0005200949342,NaN,NaN,NaN,NaN,NaN,WR,,200949342,0.6301504943863393
